시작시각(년월일시분),세션,지속시간,프로젝트
2024-09-28 10:47,집중,15,자바스크립트 공부
2024-09-28 11:02,휴식,5,자바스크립트 공부
2024-09-28 13:14,집중,25,포트폴리오 작업
2024-09-28 14:14,휴식,5,포트폴리오 작업
2024-09-28 17:13,집중,15,알고리즘 연습
2024-09-29 09:38,집중,25,자바스크립트 공부
2024-09-29 09:52,집중,45,코드 리팩토링
2024-09-29 10:37,휴식,5,코드 리팩토링
2024-09-29 15:17,집중,15,코드 리팩토링
2024-09-29 15:32,휴식,5,코드 리팩토링
2024-09-29 21:05,집중,30,디자인 작업
2024-09-29 21:42,집중,15,리액트 프로젝트
2024-09-30 00:20,집중,25,블로그 글쓰기
2024-09-30 00:45,휴식,5,블로그 글쓰기
2024-09-30 06:27,집중,15,디자인 작업
2024-09-30 06:29,집중,45,리액트 프로젝트
2024-09-30 07:14,휴식,5,리액트 프로젝트
2024-09-30 08:10,집중,15,알고리즘 연습
2024-09-30 08:25,긴휴식,15,알고리즘 연습
2024-09-30 12:12,집중,25,코드 리팩토링
2024-09-30 13:12,휴식,5,코드 리팩토링
2024-09-30 15:10,집중,45,취업 준비
2024-09-30 15:50,집중,25,취업 준비
2024-09-30 15:55,집중,45,디자인 작업
2024-09-30 16:40,집중,25,영어 공부
2024-09-30 17:16,집중,25,포트폴리오 작업
2024-09-30 17:55,집중,15,알고리즘 연습
2024-09-30 18:10,휴식,5,알고리즘 연습
2024-09-30 21:44,집중,25,디자인 작업
2024-10-01 07:08,집중,15,알고리즘 연습
2024-10-01 07:23,휴식,5,알고리즘 연습
2024-10-01 07:36,집중,25,영어 공부
2024-10-01 08:20,집중,30,디자인 작업
2024-10-01 08:50,휴식,5,디자인 작업
2024-10-01 09:44,집중,25,디자인 작업
2024-10-01 10:09,긴휴식,15,디자인 작업
2024-10-01 12:22,집중,25,블로그 글쓰기
2024-10-01 13:22,휴식,5,블로그 글쓰기
2024-10-01 15:23,집중,15,디자인 작업
2024-10-01 15:38,휴식,5,디자인 작업
2024-10-01 15:47,집중,15,알고리즘 연습
2024-10-01 16:01,집중,15,영어 공부
2024-10-01 16:16,긴휴식,15,영어 공부
2024-10-01 16:58,집중,25,포트폴리오 작업
2024-10-01 16:58,집중,15,디자인 작업
2024-10-01 17:07,집중,15,포트폴리오 작업
2024-10-01 17:22,휴식,5,포트폴리오 작업
2024-10-01 17:43,집중,30,디자인 작업
2024-10-01 18:23,집중,25,취업 준비
2024-10-01 18:48,휴식,5,취업 준비
2024-10-01 20:43,집중,30,영어 공부
2024-10-02 07:25,집중,45,블로그 글쓰기
2024-10-02 08:10,휴식,5,블로그 글쓰기
2024-10-02 08:16,집중,45,취업 준비
2024-10-02 09:01,휴식,5,취업 준비
2024-10-02 10:27,집중,45,자바스크립트 공부
2024-10-02 11:12,휴식,5,자바스크립트 공부
2024-10-02 11:36,집중,15,포트폴리오 작업
2024-10-02 11:54,집중,25,자바스크립트 공부
2024-10-02 12:32,집중,15,리액트 프로젝트
2024-10-02 12:47,휴식,5,리액트 프로젝트
2024-10-02 13:59,집중,45,디자인 작업
2024-10-02 14:07,집중,30,리액트 프로젝트
2024-10-02 14:37,긴휴식,15,리액트 프로젝트
2024-10-02 14:59,집중,15,코드 리팩토링
2024-10-02 15:17,집중,45,리액트 프로젝트
2024-10-02 16:02,휴식,5,리액트 프로젝트
2024-10-02 17:12,집중,15,알고리즘 연습
2024-10-02 17:27,집중,45,자바스크립트 공부
2024-10-02 18:12,긴휴식,15,자바스크립트 공부
2024-10-02 20:08,집중,30,알고리즘 연습
2024-10-02 20:38,휴식,5,알고리즘 연습
2024-10-02 20:50,집중,25,영어 공부
2024-10-02 21:15,휴식,5,영어 공부
2024-10-02 21:38,집중,45,코드 리팩토링
2024-10-03 06:47,집중,30,자바스크립트 공부
2024-10-03 06:53,집중,45,블로그 글쓰기
2024-10-03 07:38,휴식,5,블로그 글쓰기
2024-10-03 09:06,집중,25,포트폴리오 작업
2024-10-03 09:17,집중,45,디자인 작업
2024-10-03 10:02,긴휴식,15,디자인 작업
2024-10-03 10:26,집중,25,블로그 글쓰기
2024-10-03 10:53,집중,15,자바스크립트 공부
2024-10-03 11:08,휴식,5,자바스크립트 공부
2024-10-03 13:29,집중,30,알고리즘 연습
2024-10-03 13:59,휴식,5,알고리즘 연습
2024-10-03 16:05,집중,30,자바스크립트 공부
2024-10-03 16:35,긴휴식,15,자바스크립트 공부
2024-10-03 17:18,집중,30,블로그 글쓰기
2024-10-03 17:31,집중,25,영어 공부
2024-10-03 17:49,집중,45,블로그 글쓰기
2024-10-03 17:55,집중,25,리액트 프로젝트
2024-10-03 18:49,집중,45,디자인 작업
2024-10-03 19:34,휴식,5,디자인 작업
2024-10-03 21:32,집중,30,포트폴리오 작업
2024-10-04 06:47,집중,45,디자인 작업
2024-10-04 07:32,휴식,5,디자인 작업
2024-10-04 07:40,집중,25,코드 리팩토링
2024-10-04 08:05,휴식,5,코드 리팩토링
2024-10-04 09:13,집중,25,알고리즘 연습
2024-10-04 10:13,집중,25,포트폴리오 작업
2024-10-04 11:13,긴휴식,15,포트폴리오 작업
2024-10-04 14:31,집중,25,알고리즘 연습
2024-10-04 14:56,휴식,5,알고리즘 연습
2024-10-04 15:21,집중,45,코드 리팩토링
2024-10-04 16:09,집중,25,포트폴리오 작업
2024-10-04 16:34,휴식,5,포트폴리오 작업
2024-10-04 18:59,집중,30,영어 공부
2024-10-04 19:29,긴휴식,15,영어 공부
2024-10-04 19:55,집중,45,블로그 글쓰기
2024-10-04 20:40,휴식,5,블로그 글쓰기
2024-10-04 21:30,집중,25,코드 리팩토링
2024-10-05 06:33,집중,45,포트폴리오 작업
2024-10-05 07:18,휴식,5,포트폴리오 작업
2024-10-05 07:37,집중,45,리액트 프로젝트
2024-10-05 08:22,휴식,5,리액트 프로젝트
2024-10-05 10:51,집중,25,취업 준비
2024-10-05 11:51,휴식,5,취업 준비
2024-10-05 16:56,집중,30,리액트 프로젝트
2024-10-05 17:15,집중,25,코드 리팩토링
2024-10-05 17:31,집중,25,디자인 작업
2024-10-05 18:31,휴식,5,디자인 작업
2024-10-05 18:50,집중,45,자바스크립트 공부
2024-10-06 06:31,집중,45,영어 공부
2024-10-06 07:16,휴식,5,영어 공부
2024-10-06 12:45,집중,30,포트폴리오 작업
2024-10-06 13:15,휴식,5,포트폴리오 작업
2024-10-06 17:42,집중,45,영어 공부
2024-10-06 18:20,집중,15,자바스크립트 공부
2024-10-06 18:35,긴휴식,15,자바스크립트 공부
2024-10-06 20:14,집중,25,자바스크립트 공부
2024-10-07 02:54,집중,30,리액트 프로젝트
2024-10-07 03:24,휴식,5,리액트 프로젝트
2024-10-07 09:09,집중,25,영어 공부
2024-10-07 10:09,휴식,5,영어 공부
2024-10-07 10:28,집중,45,디자인 작업
2024-10-07 10:36,집중,45,디자인 작업
2024-10-07 10:55,집중,30,영어 공부
2024-10-07 11:11,집중,45,리액트 프로젝트
2024-10-07 11:56,휴식,5,리액트 프로젝트
2024-10-07 13:37,집중,45,포트폴리오 작업
2024-10-07 14:22,휴식,5,포트폴리오 작업
2024-10-07 15:45,집중,15,자바스크립트 공부
2024-10-07 15:52,집중,15,디자인 작업
2024-10-07 15:59,집중,30,영어 공부
2024-10-07 16:29,휴식,5,영어 공부
2024-10-07 16:51,집중,45,코드 리팩토링
2024-10-07 17:36,휴식,5,코드 리팩토링
2024-10-07 20:29,집중,15,자바스크립트 공부
2024-10-08 06:27,집중,15,취업 준비
2024-10-08 06:42,휴식,5,취업 준비
2024-10-08 07:45,집중,15,포트폴리오 작업
2024-10-08 08:00,휴식,5,포트폴리오 작업
2024-10-08 09:41,집중,25,코드 리팩토링
2024-10-08 10:06,휴식,5,코드 리팩토링
2024-10-08 10:34,집중,30,리액트 프로젝트
2024-10-08 11:04,긴휴식,15,리액트 프로젝트
2024-10-08 13:00,집중,30,리액트 프로젝트
2024-10-08 13:30,휴식,5,리액트 프로젝트
2024-10-08 13:38,집중,25,자바스크립트 공부
2024-10-08 14:38,휴식,5,자바스크립트 공부
2024-10-08 14:58,집중,25,자바스크립트 공부
2024-10-08 15:14,집중,25,코드 리팩토링
2024-10-08 15:14,집중,45,디자인 작업
2024-10-08 15:59,휴식,5,디자인 작업
2024-10-08 16:16,집중,25,자바스크립트 공부
2024-10-08 16:41,휴식,5,자바스크립트 공부
2024-10-08 18:02,집중,45,리액트 프로젝트
2024-10-08 18:24,집중,25,영어 공부
2024-10-08 19:24,긴휴식,15,영어 공부
2024-10-08 21:52,집중,25,취업 준비
2024-10-08 21:54,집중,15,리액트 프로젝트
2024-10-09 02:12,집중,25,블로그 글쓰기
2024-10-09 03:12,휴식,5,블로그 글쓰기
2024-10-09 07:12,집중,30,블로그 글쓰기
2024-10-09 07:20,집중,45,영어 공부
2024-10-09 07:36,집중,25,영어 공부
2024-10-09 08:01,긴휴식,15,영어 공부
2024-10-09 10:49,집중,25,취업 준비
2024-10-09 11:49,휴식,5,취업 준비
2024-10-09 12:13,집중,15,취업 준비
2024-10-09 12:28,휴식,5,취업 준비
2024-10-09 12:50,집중,25,코드 리팩토링
2024-10-09 13:15,휴식,5,코드 리팩토링
2024-10-09 14:05,집중,45,자바스크립트 공부
2024-10-09 15:01,집중,25,블로그 글쓰기
2024-10-09 15:12,집중,15,블로그 글쓰기
2024-10-09 15:27,휴식,5,블로그 글쓰기
2024-10-09 16:50,집중,15,취업 준비
2024-10-09 17:05,휴식,5,취업 준비
2024-10-09 17:20,집중,25,리액트 프로젝트
2024-10-09 17:45,긴휴식,15,리액트 프로젝트
2024-10-09 20:37,집중,30,취업 준비
2024-10-09 20:47,집중,30,리액트 프로젝트
2024-10-09 21:17,휴식,5,리액트 프로젝트
2024-10-09 21:54,집중,15,취업 준비
2024-10-10 09:50,집중,25,자바스크립트 공부
2024-10-10 10:11,집중,25,리액트 프로젝트
2024-10-10 10:18,집중,15,영어 공부
2024-10-10 10:33,휴식,5,영어 공부
2024-10-10 12:46,집중,45,알고리즘 연습
2024-10-10 12:53,집중,25,알고리즘 연습
2024-10-10 13:53,휴식,5,알고리즘 연습
2024-10-10 15:01,집중,25,코드 리팩토링
2024-10-10 15:26,휴식,5,코드 리팩토링
2024-10-10 15:45,집중,15,자바스크립트 공부
2024-10-10 16:00,휴식,5,자바스크립트 공부
2024-10-10 16:33,집중,30,포트폴리오 작업
2024-10-10 17:13,집중,30,자바스크립트 공부
2024-10-10 17:13,집중,15,블로그 글쓰기
2024-10-10 17:28,휴식,5,블로그 글쓰기
2024-10-10 17:45,집중,15,포트폴리오 작업
2024-10-10 18:00,휴식,5,포트폴리오 작업
2024-10-10 18:50,집중,25,영어 공부
2024-10-10 19:06,집중,30,코드 리팩토링
2024-10-10 19:36,휴식,5,코드 리팩토링
2024-10-10 23:40,집중,30,영어 공부
2024-10-11 06:17,집중,15,취업 준비
2024-10-11 06:32,휴식,5,취업 준비
2024-10-11 09:10,집중,45,자바스크립트 공부
2024-10-11 09:55,휴식,5,자바스크립트 공부
2024-10-11 10:28,집중,15,코드 리팩토링
2024-10-11 10:43,휴식,5,코드 리팩토링
2024-10-11 11:13,집중,25,코드 리팩토링
2024-10-11 11:38,긴휴식,15,코드 리팩토링
2024-10-11 13:03,집중,25,취업 준비
2024-10-11 13:28,휴식,5,취업 준비
2024-10-11 15:28,집중,30,포트폴리오 작업
2024-10-11 15:57,집중,25,포트폴리오 작업
2024-10-11 16:57,휴식,5,포트폴리오 작업
2024-10-11 21:13,집중,15,블로그 글쓰기
2024-10-11 21:15,집중,30,취업 준비
2024-10-11 21:18,집중,25,디자인 작업
2024-10-12 03:48,집중,30,블로그 글쓰기
2024-10-12 04:18,휴식,5,블로그 글쓰기
2024-10-12 05:55,집중,25,디자인 작업
2024-10-12 06:20,휴식,5,디자인 작업
2024-10-12 09:26,집중,15,취업 준비
2024-10-12 09:41,휴식,5,취업 준비
2024-10-12 12:42,집중,15,리액트 프로젝트
2024-10-12 12:57,긴휴식,15,리액트 프로젝트
2024-10-12 14:13,집중,15,취업 준비
2024-10-12 14:28,휴식,5,취업 준비
2024-10-12 18:17,집중,15,코드 리팩토링
2024-10-12 18:32,휴식,5,코드 리팩토링
2024-10-12 19:57,집중,15,취업 준비
2024-10-13 02:41,집중,30,알고리즘 연습
2024-10-13 03:11,휴식,5,알고리즘 연습
2024-10-13 09:07,집중,15,취업 준비
2024-10-13 09:22,휴식,5,취업 준비
2024-10-13 13:21,집중,30,영어 공부
2024-10-13 13:51,휴식,5,영어 공부
2024-10-13 14:20,집중,30,리액트 프로젝트
2024-10-13 14:50,긴휴식,15,리액트 프로젝트
2024-10-13 15:47,집중,25,포트폴리오 작업
2024-10-14 06:48,집중,25,포트폴리오 작업
2024-10-14 07:13,휴식,5,포트폴리오 작업
2024-10-14 10:54,집중,15,취업 준비
2024-10-14 10:57,집중,25,블로그 글쓰기
2024-10-14 11:22,휴식,5,블로그 글쓰기
2024-10-14 11:44,집중,25,코드 리팩토링
2024-10-14 12:09,긴휴식,15,코드 리팩토링
2024-10-14 13:48,집중,15,취업 준비
2024-10-14 14:03,휴식,5,취업 준비
2024-10-14 15:56,집중,25,포트폴리오 작업
2024-10-14 16:21,휴식,5,포트폴리오 작업
2024-10-14 17:15,집중,45,코드 리팩토링
2024-10-14 17:51,집중,25,자바스크립트 공부
2024-10-14 17:58,집중,25,리액트 프로젝트
2024-10-14 18:23,휴식,5,리액트 프로젝트
2024-10-14 18:45,집중,30,취업 준비
2024-10-14 19:15,휴식,5,취업 준비
2024-10-14 21:07,집중,25,포트폴리오 작업
2024-10-14 21:16,집중,25,포트폴리오 작업
2024-10-15 06:08,집중,15,취업 준비
2024-10-15 06:23,휴식,5,취업 준비
2024-10-15 07:38,집중,30,리액트 프로젝트
2024-10-15 08:08,휴식,5,리액트 프로젝트
2024-10-15 09:34,집중,30,블로그 글쓰기
2024-10-15 10:04,휴식,5,블로그 글쓰기
2024-10-15 10:16,집중,15,알고리즘 연습
2024-10-15 10:31,긴휴식,15,알고리즘 연습
2024-10-15 13:35,집중,25,알고리즘 연습
2024-10-15 13:42,집중,45,취업 준비
2024-10-15 14:27,휴식,5,취업 준비
2024-10-15 14:35,집중,25,코드 리팩토링
2024-10-15 15:00,휴식,5,코드 리팩토링
2024-10-15 15:08,집중,15,블로그 글쓰기
2024-10-15 15:23,긴휴식,15,블로그 글쓰기
2024-10-15 17:30,집중,15,포트폴리오 작업
2024-10-15 17:45,휴식,5,포트폴리오 작업
2024-10-15 18:09,집중,25,자바스크립트 공부
2024-10-15 18:34,휴식,5,자바스크립트 공부
2024-10-15 19:04,집중,25,취업 준비
2024-10-15 19:16,집중,15,자바스크립트 공부
2024-10-15 19:31,긴휴식,15,자바스크립트 공부
2024-10-15 20:13,집중,15,영어 공부
2024-10-15 20:28,휴식,5,영어 공부
2024-10-15 20:37,집중,25,영어 공부
2024-10-16 06:23,집중,45,블로그 글쓰기
2024-10-16 07:08,휴식,5,블로그 글쓰기
2024-10-16 08:02,집중,45,코드 리팩토링
2024-10-16 08:47,휴식,5,코드 리팩토링
2024-10-16 09:03,집중,45,코드 리팩토링
2024-10-16 09:04,집중,25,포트폴리오 작업
2024-10-16 09:29,긴휴식,15,포트폴리오 작업
2024-10-16 09:56,집중,15,디자인 작업
2024-10-16 10:05,집중,25,포트폴리오 작업
2024-10-16 10:17,집중,25,디자인 작업
2024-10-16 10:42,휴식,5,디자인 작업
2024-10-16 11:26,집중,25,코드 리팩토링
2024-10-16 11:30,집중,25,포트폴리오 작업
2024-10-16 11:55,휴식,5,포트폴리오 작업
2024-10-16 12:39,집중,30,코드 리팩토링
2024-10-16 13:09,휴식,5,코드 리팩토링
2024-10-16 13:16,집중,30,코드 리팩토링
2024-10-16 13:46,휴식,5,코드 리팩토링
2024-10-16 15:00,집중,30,취업 준비
2024-10-16 15:30,긴휴식,15,취업 준비
2024-10-16 16:19,집중,30,알고리즘 연습
2024-10-16 16:49,휴식,5,알고리즘 연습
2024-10-16 17:13,집중,25,영어 공부
2024-10-16 18:13,휴식,5,영어 공부
2024-10-16 19:56,집중,45,디자인 작업
2024-10-17 06:36,집중,25,코드 리팩토링
2024-10-17 07:01,휴식,5,코드 리팩토링
2024-10-17 09:23,집중,45,블로그 글쓰기
2024-10-17 10:08,휴식,5,블로그 글쓰기
2024-10-17 10:50,집중,25,디자인 작업
2024-10-17 11:36,집중,25,포트폴리오 작업
2024-10-17 11:55,집중,25,알고리즘 연습
2024-10-17 12:21,집중,15,자바스크립트 공부
2024-10-17 12:36,휴식,5,자바스크립트 공부
2024-10-17 13:36,집중,15,알고리즘 연습
2024-10-17 13:39,집중,25,코드 리팩토링
2024-10-17 14:07,집중,15,블로그 글쓰기
2024-10-17 14:22,휴식,5,블로그 글쓰기
2024-10-17 14:58,집중,15,리액트 프로젝트
2024-10-17 15:13,휴식,5,리액트 프로젝트
2024-10-17 18:24,집중,15,블로그 글쓰기
2024-10-17 18:39,휴식,5,블로그 글쓰기
2024-10-17 20:52,집중,25,코드 리팩토링
2024-10-17 21:17,긴휴식,15,코드 리팩토링
2024-10-17 21:50,집중,30,취업 준비
2024-10-17 22:20,휴식,5,취업 준비
2024-10-17 23:27,집중,30,리액트 프로젝트
2024-10-18 01:57,집중,25,리액트 프로젝트
2024-10-18 02:57,휴식,5,리액트 프로젝트
2024-10-18 06:37,집중,45,포트폴리오 작업
2024-10-18 07:24,집중,45,블로그 글쓰기
2024-10-18 08:09,휴식,5,블로그 글쓰기
2024-10-18 10:18,집중,25,코드 리팩토링
2024-10-18 11:18,긴휴식,15,코드 리팩토링
2024-10-18 13:55,집중,25,블로그 글쓰기
2024-10-18 14:20,휴식,5,블로그 글쓰기
2024-10-18 15:30,집중,25,알고리즘 연습
2024-10-18 15:36,집중,15,취업 준비
2024-10-18 15:40,집중,30,자바스크립트 공부
2024-10-18 15:50,집중,25,코드 리팩토링
2024-10-18 16:15,휴식,5,코드 리팩토링
2024-10-18 17:36,집중,30,취업 준비
2024-10-19 02:08,집중,30,블로그 글쓰기
2024-10-19 02:38,휴식,5,블로그 글쓰기
2024-10-19 08:27,집중,15,리액트 프로젝트
2024-10-19 08:42,휴식,5,리액트 프로젝트
2024-10-19 09:24,집중,30,리액트 프로젝트
2024-10-19 09:54,휴식,5,리액트 프로젝트
2024-10-19 16:03,집중,25,영어 공부
2024-10-19 16:28,집중,15,포트폴리오 작업
2024-10-19 16:43,휴식,5,포트폴리오 작업
2024-10-19 18:09,집중,25,블로그 글쓰기
2024-10-19 19:09,휴식,5,블로그 글쓰기
2024-10-19 19:41,집중,30,블로그 글쓰기
2024-10-20 08:09,집중,25,알고리즘 연습
2024-10-20 08:53,집중,45,리액트 프로젝트
2024-10-20 09:38,휴식,5,리액트 프로젝트
2024-10-20 11:40,집중,25,블로그 글쓰기
2024-10-20 12:40,휴식,5,블로그 글쓰기
2024-10-20 12:50,집중,15,알고리즘 연습
2024-10-20 13:05,긴휴식,15,알고리즘 연습
2024-10-20 17:38,집중,25,코드 리팩토링
2024-10-21 06:29,집중,25,영어 공부
2024-10-21 06:37,집중,45,알고리즘 연습
2024-10-21 07:22,휴식,5,알고리즘 연습
2024-10-21 09:56,집중,25,자바스크립트 공부
2024-10-21 10:10,집중,15,블로그 글쓰기
2024-10-21 10:12,집중,15,영어 공부
2024-10-21 10:27,휴식,5,영어 공부
2024-10-21 12:53,집중,30,포트폴리오 작업
2024-10-21 13:23,휴식,5,포트폴리오 작업
2024-10-21 14:20,집중,15,코드 리팩토링
2024-10-21 14:35,휴식,5,코드 리팩토링
2024-10-21 15:47,집중,25,포트폴리오 작업
2024-10-21 16:35,집중,30,취업 준비
2024-10-21 16:42,집중,30,디자인 작업
2024-10-21 17:12,휴식,5,디자인 작업
2024-10-21 18:30,집중,15,영어 공부
2024-10-21 18:45,휴식,5,영어 공부
2024-10-21 19:44,집중,15,알고리즘 연습
2024-10-22 06:12,집중,15,자바스크립트 공부
2024-10-22 06:27,휴식,5,자바스크립트 공부
2024-10-22 07:07,집중,45,자바스크립트 공부
2024-10-22 07:52,휴식,5,자바스크립트 공부
2024-10-22 09:04,집중,45,디자인 작업
2024-10-22 09:14,집중,25,알고리즘 연습
2024-10-22 09:39,집중,15,영어 공부
2024-10-22 09:54,휴식,5,영어 공부
